0	0.19998	-0.00198669
0.01	0.199941	-0.00386569
0.02	0.199885	-0.00563735
0.03	0.199812	-0.00730204
0.04	0.199723	-0.00886015
0.05	0.19962	-0.0103121
0.06	0.199504	-0.0116582
0.07	0.199375	-0.012899
0.08	0.199234	-0.0140349
0.09	0.199084	-0.0150663
0.1	0.198924	-0.0159938
0.11	0.198756	-0.0168176
0.12	0.19858	-0.0175385
0.13	0.198399	-0.0181567
0.14	0.198212	-0.018673
0.15	0.198021	-0.0190877
0.16	0.197827	-0.0194014
0.17	0.197631	-0.0196146
0.18	0.197434	-0.019728
0.19	0.197236	-0.019742
0.2	0.19704	-0.0196573
0.21	0.196845	-0.0194744
0.22	0.196653	-0.0191939
0.23	0.196465	-0.0188165
0.24	0.196281	-0.0183428
0.25	0.196104	-0.0177733
0.26	0.195933	-0.0171088
0.27	0.195769	-0.0163499
0.28	0.195614	-0.0154972
0.29	0.195469	-0.0145515
0.3	0.195333	-0.0135134
0.31	0.19521	-0.0123835
0.32	0.195098	-0.0111627
0.33	0.194999	-0.0098516
0.34	0.194915	-0.00845094
0.35	0.194845	-0.00696144
0.36	0.194792	-0.00538385
0.37	0.194754	-0.00371893
0.38	0.194735	-0.00196742
0.39	0.194733	-0.000130092
0.4	0.194751	0.00179227
0.41	0.194789	0.00379889
0.42	0.194848	0.00588896
0.43	0.194929	0.0080617
0.44	0.195032	0.0103163
0.45	0.195158	0.0126519
0.46	0.195309	0.0150677
0.47	0.195485	0.0175629
0.48	0.195686	0.0201366
0.49	0.195914	0.022788
0.5	0.196169	0.0255162
0.51	0.196452	0.0283204
0.52	0.196764	0.0311997
0.53	0.197106	0.0341531
0.54	0.197478	0.0371799
0.55	0.19788	0.0402791
0.56	0.198315	0.0434499
0.57	0.198782	0.0466913
0.58	0.199282	0.0500024
0.59	0.199816	0.0533823
0.6	0.200384	0.0568301
0.61	0.200987	0.0603448
0.62	0.201627	0.0639256
0.63	0.202302	0.0675714
0.64	0.203015	0.0712813
0.65	0.203766	0.0750544
0.66	0.204555	0.0788897
0.67	0.205383	0.0827863
0.68	0.20625	0.0867432
0.69	0.207158	0.0907593
0.7	0.208106	0.0948339
0.71	0.209096	0.0989657
0.72	0.210127	0.103154
0.73	0.211201	0.107398
0.74	0.212318	0.111696
0.75	0.213479	0.116047
0.76	0.214683	0.120451
0.77	0.215932	0.124906
0.78	0.217226	0.129412
0.79	0.218566	0.133967
0.8	0.219952	0.13857
0.81	0.221384	0.14322
0.82	0.222863	0.147917
0.83	0.22439	0.15266
0.84	0.225964	0.157446
0.85	0.227587	0.162276
0.86	0.229258	0.167148
0.87	0.230979	0.172061
0.88	0.232749	0.177014
0.89	0.234569	0.182007
0.9	0.236439	0.187037
0.91	0.238361	0.192105
0.92	0.240333	0.197208
0.93	0.242356	0.202347
0.94	0.244431	0.207519
0.95	0.246558	0.212724
0.96	0.248738	0.217961
0.97	0.25097	0.223229
0.98	0.253256	0.228527
0.99	0.255594	0.233853
