0	0.19998	-0.00198669
0.01	0.199941	-0.00386736
0.02	0.199885	-0.00564234
0.03	0.199812	-0.007312
0.04	0.199723	-0.00887672
0.05	0.19962	-0.0103369
0.06	0.199503	-0.0116929
0.07	0.199373	-0.0129452
0.08	0.199232	-0.0140941
0.09	0.199081	-0.0151402
0.1	0.19892	-0.0160839
0.11	0.198751	-0.0169255
0.12	0.198574	-0.0176657
0.13	0.198391	-0.0183049
0.14	0.198203	-0.0188436
0.15	0.19801	-0.0192823
0.16	0.197814	-0.0196215
0.17	0.197615	-0.0198618
0.18	0.197415	-0.0200037
0.19	0.197215	-0.0200477
0.2	0.197015	-0.0199944
0.21	0.196816	-0.0198444
0.22	0.19662	-0.0195984
0.23	0.196428	-0.0192567
0.24	0.19624	-0.0188202
0.25	0.196057	-0.0182894
0.26	0.19588	-0.0176649
0.27	0.19571	-0.0169474
0.28	0.195549	-0.0161376
0.29	0.195397	-0.015236
0.3	0.195254	-0.0142433
0.31	0.195123	-0.0131603
0.32	0.195003	-0.0119876
0.33	0.194896	-0.010726
0.34	0.194802	-0.00937605
0.35	0.194722	-0.00793856
0.36	0.194658	-0.00641425
0.37	0.19461	-0.00480385
0.38	0.194579	-0.0031081
0.39	0.194566	-0.00132775
0.4	0.194571	0.000536425
0.41	0.194596	0.00248367
0.42	0.194641	0.00451319
0.43	0.194707	0.00662421
0.44	0.194796	0.00881594
0.45	0.194907	0.0110876
0.46	0.195041	0.0134383
0.47	0.1952	0.0158673
0.48	0.195383	0.0183737
0.49	0.195593	0.0209567
0.5	0.195829	0.0236155
0.51	0.196093	0.0263492
0.52	0.196384	0.029157
0.53	0.196704	0.032038
0.54	0.197054	0.0349913
0.55	0.197435	0.0380161
0.56	0.197846	0.0411115
0.57	0.198288	0.0442765
0.58	0.198764	0.0475103
0.59	0.199272	0.0508121
0.6	0.199813	0.0541808
0.61	0.20039	0.0576155
0.62	0.201001	0.0611155
0.63	0.201648	0.0646796
0.64	0.202331	0.0683071
0.65	0.203051	0.0719969
0.66	0.203808	0.0757481
0.67	0.204604	0.0795598
0.68	0.205438	0.083431
0.69	0.206312	0.0873608
0.7	0.207225	0.0913483
0.71	0.208179	0.0953923
0.72	0.209174	0.0994921
0.73	0.21021	0.103647
0.74	0.211289	0.107855
0.75	0.21241	0.112116
0.76	0.213574	0.116428
0.77	0.214782	0.120792
0.78	0.216034	0.125205
0.79	0.217331	0.129667
0.8	0.218673	0.134177
0.81	0.22006	0.138734
0.82	0.221493	0.143336
0.83	0.222973	0.147983
0.84	0.2245	0.152674
0.85	0.226074	0.157408
0.86	0.227696	0.162184
0.87	0.229366	0.167
0.88	0.231085	0.171856
0.89	0.232852	0.176751
0.9	0.234669	0.181683
0.91	0.236535	0.186652
0.92	0.238452	0.191657
0.93	0.240419	0.196696
0.94	0.242437	0.201769
0.95	0.244505	0.206875
0.96	0.246625	0.212012
0.97	0.248797	0.21718
0.98	0.251021	0.222377
0.99	0.253297	0.227602
